CLI_CONFIG_ID,RELEASE_CONFIG_ID,FW_TYPE,TITLE,FLASH_VENDOR,FLASH_GEOMETRY,FLASH_TYPE,FLASH_PN,PACKAGE_TYPE,PACKAGE_COUNT,PACKAGE_DENSITY,PACKAGE_DIE_COUNT,CAPACITY_RAW,CAPACITY_USER,512_LBA_COUNT,512+DIF_LBA_COUNT,520_LBA_COUNT,524_LBA_COUNT,528_LBA_COUNT,4096_LBA_COUNT,4096+DIF_LBA_COUNT,NON_512BYTE_SECTOR_SIZE,RAISE_ON,VERSION_DEMO,VERSION_RELEASE,TOPO_ID,SATA_SPEED,WRITE_IOPS,FW_FUSE,INDUSTRIAL_FEATURES,CLI_BUILD_ID,RELEASE_BUILD_ID,VALID_FLAG,RELEASE_STATUS,FW_WORKSHEET,VALIDATED,ASIC_SUPPORT
C20079,20079,SF-2141,SF-2141 24GB Micron25 MLC TSOP 6xMT29F32G08CBACAWP (RAISE OFF),Micron,25,MLC,MT29F32G08CBACAWP,TSOP,6,64,DDP,24,24,46905264,,,,,,,No,No,TBD,TBD,1Q-2C-1D-3L,3,10000,FF00,No,PP-C01497,PP-R01497,Y,External,Adata,0,B02
C20080,20080,SF-2141,SF-2141 24GB Micron25 MLC BGA 3xMT29F64G08CECCBH1 (RAISE OFF),Micron,25,MLC,MT29F64G08CECCBH1,BGA,3,64,DDP,24,24,46905264,,,,,,,No,No,TBD,TBD,2Q-1C-1D-3L,3,10000,FF00,No,PP-C01502,PP-R01502,Y,External,Adata,0,B02
C20081,20081,SF-2141,SF-2141 32GB Micron25 MLC BGA 4xMT29F64G08CECCBH1 (RAISE OFF),Micron,25,MLC,MT29F64G08CECCBH1,BGA,4,64,DDP,32,32,62533296,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,3,10000,FF00,No,PP-C01429,PP-R01429,Y,External,Adata,0,B02
C20082,20082,SF-2141-Hynix,SF-2141-Hynix 32GB Hynix26 MLC BGA 2xH27QDG8VEBIR (RAISE OFF)*,Hynix,26,MLC,H27QDG8VEBIR,BGA,2,128,QDP,32,32,62533296,,,,,,,No,No,TBD,TBD,1Q-2C-1D-4L,3,10000,FF00,No,PP-C01508,PP-R01508,Y,External,Hynix*,0,B01
C20083,20083,SF-2141,SF-2141 24GB Micron20 MLC TSOP 3xMT29F64G08CBABBWP (RAISE OFF),Micron,20,MLC,MT29F64G08CBABBWP,TSOP,3,64,SDP,24,24,46905264,,,,,,,No,No,TBD,TBD,1Q-1C-1D-3L,3,10000,FF00,No,PP-C01640,PP-R01640,Y,External,Universal,0,B01 & B02
C20084,20084,SF-2141,SF-2141 32GB Micron20 MLC TSOP 4xMT29F64G08CBABBWP (RAISE OFF),Micron,20,MLC,MT29F64G08CBABBWP,TSOP,4,64,SDP,32,32,62533296,,,,,,,No,No,TBD,TBD,1Q-1C-1D-4L,3,10000,FF00,No,PP-C01304,PP-R01304,Y,External,Universal,0,B01 & B02
C20086,20086,SF-2141,"SF-2141 32GB Intel25 MLC TSOP 4xJS29F64G08ACME3 (RAISE OFF,  DS=3mA)",Intel,25,MLC,JS29F64G08ACME3,TSOP,4,64,SDP,32,32,62533296,,,,,,,No,No,TBD,TBD,1Q-1C-1D-4L,3,10000,FF00,No,PP-C01674,PP-R01674,Y,External,Kingston,0,B01
C20087,20087,SF-2141,"SF-2141 64GB Intel25 MLC TSOP 4xJS29F16B08CCME3 (RAISE OFF,  DS=3mA)",Intel,25,MLC,JS29F16B08CCME3,TSOP,4,128,DDP,64,64,125045424,,,,,,,No,No,TBD,TBD,1Q-2C-1D-4L,3,10000,FF00,No,PP-C01675,PP-R01675,Y,External,Kingston,0,B01
C20088,20088,SF-2141,SF-2141 12GB Micron25 MLC TSOP 3xMT29F32G08CBACAWP (RAISE OFF),Micron,25,MLC,MT29F32G08CBACAWP,TSOP,3,32,SDP,12,12,23463216,,,,,,,No,No,TBD,5.0.6,1Q-1C-1D-3L,3,10000,FF00,No,PP-C01819,PP-R01819,Y,External,Universal,0,B01
C20089,20089,SF-2141,SF-2141 24GB Intel20 MLC TSOP 3xJS29F64G08ACMF3 (RAISE OFF),Intel,20,MLC,JS29F64G08ACMF3,TSOP,3,64,SDP,24,24,46905264,,,,,,,No,No,TBD,TBD,1Q-1C-1D-3L,3,10000,FF00,No,PP-C01075,PP-R01075,Y,External,Universal,0,B01 & B02
C20090,20090,SF-2141,SF-2141 64GB Micron20 MLC TSOP 4xMT29F128G08CFABBWP (RAISE OFF),Micron,20,MLC,MT29F128G08CFABBWP,TSOP,4,128,DDP,64,64,125045424,,,,,,,No,No,TBD,TBD,1Q-2C-1D-4L,3,10000,FF00,No,PP-C01305,PP-R01305,Y,External,Universal,0,B01 & B02
C20091,20091,SF-2141,SF-2141 32GB Intel20 MLC TSOP 4xJS29F64G08ACMF3 (RAISE OFF),Intel,20,MLC,JS29F64G08ACMF3,TSOP,4,64,SDP,32,32,62533296,,,,,,,No,No,TBD,TBD,1Q-1C-1D-4L,3,10000,FF00,No,PP-C01076,PP-R01076,Y,External,Universal,0,B01 & B02
C21001,21001,SF-2181,SF-2181 25GB Toshiba32 hMLC BGA 4xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,4,64,DDP,32,25,48858768,,,,,,,No,Yes,Beta2,MP1,2Q-1C-1D-4L,3,20000,FE00,No,PP-C00001,PP-R00001,Y,External,Universal,2,B01
C21002,21002,SF-2181,SF-2181 40GB Toshiba32 hMLC BGA 6xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,6,64,DDP,48,40,78161328,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-1D-3L,3,20000,FE00,No,PP-C00002,PP-R00002,Y,External,Universal,0,B01
C21003,21003,SF-2181,SF-2181 60GB Toshiba32 hMLC BGA 8xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,8,64,DDP,64,60,117231408,,,,,,,No,Yes,Beta2,MP1,2Q-2C-1D-4L,3,20000,FE00,No,PP-C00003,PP-R00003,Y,External,Universal,2,B01
C21004,21004,SF-2181,SF-2181 80GB Toshiba32 hMLC BGA 12xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,12,64,DDP,96,80,156301488,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-3L-S,3,20000,FE00,No,PP-C00496,PP-R00496,Y,External,Universal,0,B01
C21005,21005,SF-2181,SF-2181 90GB Toshiba32 hMLC BGA 12xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,12,64,DDP,96,90,175836528,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-3L-S,3,20000,FE00,No,PP-C00496,PP-R00496,Y,External,Universal,0,B01
C21006,21006,SF-2181,SF-2181 120GB Toshiba32 hMLC BGA 16xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,16,64,DDP,128,120,234441648,,,,,,,No,Yes,Beta2,MP1,2Q-4C-1D-4L-S,3,20000,FE00,No,PP-C00497,PP-R00497,Y,External,Universal,2,B01
C21007,21007,SF-2181,SF-2181 40GB Toshiba32 hMLC BGA 3xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,3,128,QDP,48,40,78161328,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-1D-3L,3,20000,FE00,No,PP-C00002,PP-R00002,Y,External,Universal,0,B01
C21008,21008,SF-2181,SF-2181 60GB Toshiba32 hMLC BGA 4xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,4,128,QDP,64,60,117231408,,,,,,,No,Yes,Beta2,MP1,2Q-2C-1D-4L,3,20000,FE00,No,PP-C00003,PP-R00003,Y,External,Universal,2,B01
C21009,21009,SF-2181,SF-2181 80GB Toshiba32 hMLC BGA 6xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,6,128,QDP,96,80,156301488,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-3L,3,20000,FE00,No,PP-C00004,PP-R00004,Y,External,Universal,0,B01
C21010,21010,SF-2181,SF-2181 90GB Toshiba32 hMLC BGA 6xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,6,128,QDP,96,90,175836528,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-3L,3,20000,FE00,No,PP-C00004,PP-R00004,Y,External,Universal,0,B01
C21011,21011,SF-2181,SF-2181 120GB Toshiba32 hMLC BGA 8xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,8,128,QDP,128,120,234441648,,,,,,,No,Yes,Beta2,MP1,2Q-4C-1D-4L,3,20000,FE00,No,PP-C00005,PP-R00005,Y,External,Universal,2,B01
C21012,21012,SF-2181,SF-2181 160GB Toshiba32 hMLC BGA 12xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,12,128,QDP,192,160,312581808,,,,,,,No,Yes,MP1p1,MP2,2Q-8C-1D-3L,3,20000,FE00,No,PP-C00006,PP-R00006,Y,External,Universal,0,B01
C21013,21013,SF-2181,SF-2181 180GB Toshiba32 hMLC BGA 12xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,12,128,QDP,192,180,351651888,,,,,,,No,Yes,MP1p1,MP2,2Q-8C-1D-3L,3,20000,FE00,No,PP-C00006,PP-R00006,Y,External,Universal,0,B01
C21014,21014,SF-2181,SF-2181 240GB Toshiba32 hMLC BGA 16xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,16,128,QDP,256,240,468862128,,,,,,,No,Yes,Beta2,MP1,2Q-8C-1D-4L,3,20000,FE00,No,PP-C00007,PP-R00007,Y,External,Universal,2,B01
C21015,21015,SF-2181,SF-2181 80GB Toshiba32 hMLC BGA 3xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,3,256,8DP,96,80,156301488,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-2D-3L,3,20000,FE00,No,PP-C00008,PP-R00008,Y,External,Universal,0,B01
C21016,21016,SF-2181,SF-2181 90GB Toshiba32 hMLC BGA 3xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,3,256,8DP,96,90,175836528,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-2D-3L,3,20000,FE00,No,PP-C00008,PP-R00008,Y,External,Universal,0,B01
C21017,21017,SF-2181,SF-2181 120GB Toshiba32 hMLC BGA 4xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,4,256,8DP,128,120,234441648,,,,,,,No,Yes,Beta2,MP1,2Q-2C-2D-4L,3,20000,FE00,No,PP-C00009,PP-R00009,Y,External,Universal,2,B01
C21018,21018,SF-2181,SF-2181 160GB Toshiba32 hMLC BGA 6xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,6,256,8DP,192,160,312581808,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-2D-3L,3,20000,FE00,No,PP-C00010,PP-R00010,Y,External,Universal,0,B01
C21019,21019,SF-2181,SF-2181 180GB Toshiba32 hMLC BGA 6xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,6,256,8DP,192,180,351651888,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-2D-3L,3,20000,FE00,No,PP-C00010,PP-R00010,Y,External,Universal,0,B01
C21020,21020,SF-2181,SF-2181 240GB Toshiba32 hMLC BGA 8xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,8,256,8DP,256,240,468862128,,,,,,,No,Yes,Beta2,MP1,2Q-4C-2D-4L,3,20000,FE00,No,PP-C00011,PP-R00011,Y,External,Universal,2,B01
C21021,21021,SF-2181,SF-2181 55GB Micron25 MLC BGA 8xMT29F64G08CBCABH1,Micron,25,MLC,MT29F64G08CBCABH1,BGA,8,64,SDP,64,55,107463888,,,,,,,No,Yes,Beta2,MP1,2Q-1C-1D-4L,3,20000,FE00,No,PP-C00063,PP-R00063,Y,External,Universal,2,B01
C21022,21022,SF-2181,SF-2181 80GB Micron25 MLC BGA 12xMT29F64G08CBCABH1,Micron,25,MLC,MT29F64G08CBCABH1,BGA,12,64,SDP,96,80,156301488,,,,,,,No,Yes,None,None,2Q-2C-1D-3L,3,20000,FE00,No,PP-C00064,PP-R00064,N,None,None,0,B01
C21023,21023,SF-2181,SF-2181 120GB Micron25 MLC BGA 16xMT29F64G08CBCABH1,Micron,25,MLC,MT29F64G08CBCABH1,BGA,16,64,SDP,128,120,234441648,,,,,,,No,Yes,None,None,2Q-2C-1D-4L,3,20000,FE00,No,PP-C00065,PP-R00065,N,None,None,0,B01
C21024,21024,SF-2181,SF-2181 55GB Micron25 MLC BGA 4xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,4,128,DDP,64,55,107463888,,,,,,,No,Yes,Beta2,MP1,2Q-1C-1D-4L,3,20000,FE00,No,PP-C00063,PP-R00063,Y,External,Universal,2,B01
C21025,21025,SF-2181,SF-2181 80GB Micron25 MLC BGA 6xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,6,128,DDP,96,80,156301488,,,,,,,No,Yes,Beta2,MP1,2Q-2C-1D-3L,3,20000,FE00,No,PP-C00064,PP-R00064,Y,External,Universal,2,B01
C21026,21026,SF-2181,SF-2181 120GB Micron25 MLC BGA 8xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,8,128,DDP,128,120,234441648,,,,,,,No,Yes,Beta2,MP1,2Q-2C-1D-4L,3,20000,FE00,No,PP-C00065,PP-R00065,Y,External,Universal,2,B01
C21027,21027,SF-2181,SF-2181 160GB Micron25 MLC BGA 12xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,12,128,DDP,192,160,312581808,,,,,,,No,Yes,Beta2,MP1,2Q-4C-1D-3L-S,3,20000,FE00,No,PP-C00498,PP-R00498,Y,External,Universal,2,B01
C21028,21028,SF-2181,SF-2181 180GB Micron25 MLC BGA 12xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,12,128,DDP,192,180,351651888,,,,,,,No,Yes,Beta2,MP1,2Q-4C-1D-3L-S,3,20000,FE00,No,PP-C00498,PP-R00498,Y,External,Universal,2,B01
C21029,21029,SF-2181,SF-2181 240GB Micron25 MLC BGA 16xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,16,128,DDP,256,240,468862128,,,,,,,No,Yes,Beta2,MP1,2Q-4C-1D-4L-S,3,20000,FE00,No,PP-C00499,PP-R00499,Y,External,Universal,2,B01
C21030,21030,SF-2181,SF-2181 80GB Micron25 MLC BGA 3xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,3,256,QDP,96,80,156301488,,,,,,,No,Yes,Beta2,MP1,2Q-2C-1D-3L,3,20000,FE00,No,PP-C00064,PP-R00064,Y,External,Universal,2,B01
C21031,21031,SF-2181,SF-2181 120GB Micron25 MLC BGA 4xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,4,256,QDP,128,120,234441648,,,,,,,No,Yes,Beta2,MP1,2Q-2C-1D-4L,3,20000,FE00,No,PP-C00065,PP-R00065,Y,External,Universal,2,B01
C21032,21032,SF-2181,SF-2181 160GB Micron25 MLC BGA 6xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,6,256,QDP,192,160,312581808,,,,,,,No,Yes,Beta2,MP1,2Q-4C-1D-3L,3,20000,FE00,No,PP-C00066,PP-R00066,Y,External,Universal,2,B01
C21033,21033,SF-2181,SF-2181 180GB Micron25 MLC BGA 6xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,6,256,QDP,192,180,351651888,,,,,,,No,Yes,Beta2,MP1,2Q-4C-1D-3L,3,20000,FE00,No,PP-C00066,PP-R00066,Y,External,Universal,2,B01
C21034,21034,SF-2181,SF-2181 240GB Micron25 MLC BGA 8xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,8,256,QDP,256,240,468862128,,,,,,,No,Yes,Beta2,MP1,2Q-4C-1D-4L,3,20000,FE00,No,PP-C00067,PP-R00067,Y,External,Universal,2,B01
C21035,21035,SF-2181,SF-2181 360GB Micron25 MLC BGA 12xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,12,256,QDP,384,360,703282608,,,,,,,No,Yes,Beta2,MP1,2Q-8C-1D-3L,3,20000,FE00,No,PP-C00068,PP-R00068,Y,External,Universal,2,B01
C21036,21036,SF-2181,SF-2181 480GB Micron25 MLC BGA 16xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,16,256,QDP,512,480,937703088,,,,,,,No,Yes,Beta2,MP1,2Q-8C-1D-4L,3,20000,FE00,No,PP-C00069,PP-R00069,Y,External,Universal,2,B01
C21037,21037,SF-2181,SF-2181 160GB Micron25 MLC BGA 3xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,3,512,8DP,192,160,312581808,,,,,,,No,Yes,Beta2,MP1,2Q-2C-2D-3L,3,20000,FE00,No,PP-C00070,PP-R00070,Y,External,Universal,2,B01
C21038,21038,SF-2181,SF-2181 180GB Micron25 MLC BGA 3xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,3,512,8DP,192,180,351651888,,,,,,,No,Yes,Beta2,MP1,2Q-2C-2D-3L,3,20000,FE00,No,PP-C00070,PP-R00070,Y,External,Universal,2,B01
C21039,21039,SF-2181,SF-2181 240GB Micron25 MLC BGA 4xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,4,512,8DP,256,240,468862128,,,,,,,No,Yes,Beta2,MP1,2Q-2C-2D-4L,3,20000,FE00,No,PP-C00071,PP-R00071,Y,External,Universal,2,B01
C21040,21040,SF-2181,SF-2181 360GB Micron25 MLC BGA 6xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,6,512,8DP,384,360,703282608,,,,,,,No,Yes,Beta2,MP1,2Q-4C-2D-3L,3,20000,FE00,No,PP-C00072,PP-R00072,Y,External,Universal,2,B01
C21041,21041,SF-2181,SF-2181 480GB Micron25 MLC BGA 8xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,8,512,8DP,512,480,937703088,,,,,,,No,Yes,Beta2,MP1,2Q-4C-2D-4L,3,20000,FE00,No,PP-C00073,PP-R00073,Y,External,Universal,2,B01
C21042,21042,SF-2181,SF-2181 25GB Samsung32 eMLC BGA 4xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,4,64,DDP,32,25,48858768,,,,,,,No,Yes,Beta2,MP1,2Q-1C-1D-4L,3,20000,FE00,No,PP-C00239,PP-R00239,Y,External,Universal,2,B01
C21043,21043,SF-2181,SF-2181 40GB Samsung32 eMLC BGA 6xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,6,64,DDP,48,40,78161328,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-1D-3L,3,20000,FE00,No,PP-C00240,PP-R00240,Y,External,Universal,2,B01
C21044,21044,SF-2181,SF-2181 60GB Samsung32 eMLC BGA 8xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,8,64,DDP,64,60,117231408,,,,,,,No,Yes,Beta2,MP1,2Q-2C-1D-4L,3,20000,FE00,No,PP-C00241,PP-R00241,Y,External,Universal,2,B01
C21045,21045,SF-2181,SF-2181 80GB Samsung32 eMLC BGA 12xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,12,64,DDP,96,80,156301488,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-3L-S,3,20000,FE00,No,PP-C00500,PP-R00500,Y,External,Universal,2,B01
C21046,21046,SF-2181,SF-2181 90GB Samsung32 eMLC BGA 12xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,12,64,DDP,96,90,175836528,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-3L-S,3,20000,FE00,No,PP-C00500,PP-R00500,Y,External,Universal,2,B01
C21047,21047,SF-2181,SF-2181 120GB Samsung32 eMLC BGA 16xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,16,64,DDP,128,120,234441648,,,,,,,No,Yes,Beta2,MP1,2Q-4C-1D-4L-S,3,20000,FE00,No,PP-C00501,PP-R00501,Y,External,Universal,2,B01
C21048,21048,SF-2181,SF-2181 40GB Samsung32 eMLC BGA 3xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,3,128,QDP,48,40,78161328,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-1D-3L,3,20000,FE00,No,PP-C00240,PP-R00240,Y,External,Universal,2,B01
C21049,21049,SF-2181,SF-2181 60GB Samsung32 eMLC BGA 4xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,4,128,QDP,64,60,117231408,,,,,,,No,Yes,Beta2,MP1,2Q-2C-1D-4L,3,20000,FE00,No,PP-C00241,PP-R00241,Y,External,Universal,2,B01
C21050,21050,SF-2181,SF-2181 80GB Samsung32 eMLC BGA 6xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,6,128,QDP,96,80,156301488,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-3L,3,20000,FE00,No,PP-C00242,PP-R00242,Y,External,Universal,2,B01
C21051,21051,SF-2181,SF-2181 90GB Samsung32 eMLC BGA 6xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,6,128,QDP,96,90,175836528,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-3L,3,20000,FE00,No,PP-C00242,PP-R00242,Y,External,Universal,2,B01
C21052,21052,SF-2181,SF-2181 120GB Samsung32 eMLC BGA 8xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,8,128,QDP,128,120,234441648,,,,,,,No,Yes,Beta2,MP1,2Q-4C-1D-4L,3,20000,FE00,No,PP-C00243,PP-R00243,Y,External,Universal,2,B01
C21053,21053,SF-2181,SF-2181 160GB Samsung32 eMLC BGA 12xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,12,128,QDP,192,160,312581808,,,,,,,No,Yes,MP1p1,MP2,2Q-8C-1D-3L,3,20000,FE00,No,PP-C00244,PP-R00244,Y,External,Universal,2,B01
C21054,21054,SF-2181,SF-2181 180GB Samsung32 eMLC BGA 12xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,12,128,QDP,192,180,351651888,,,,,,,No,Yes,MP1p1,MP2,2Q-8C-1D-3L,3,20000,FE00,No,PP-C00244,PP-R00244,Y,External,Universal,2,B01
C21055,21055,SF-2181,SF-2181 240GB Samsung32 eMLC BGA 16xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,16,128,QDP,256,240,468862128,,,,,,,No,Yes,Beta2,MP1,2Q-8C-1D-4L,3,20000,FE00,No,PP-C00245,PP-R00245,Y,External,Universal,2,B01
C21056,21056,SF-2181,SF-2181 80GB Samsung32 eMLC BGA 3xK9PFGD8U5M,Samsung,32,eMLC,K9PFGD8U5M,BGA,3,256,8DP,96,80,156301488,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-2D-3L,3,20000,FE00,No,PP-C00246,PP-R00246,Y,External,Universal,2,B01
C21057,21057,SF-2181,SF-2181 90GB Samsung32 eMLC BGA 3xK9PFGD8U5M,Samsung,32,eMLC,K9PFGD8U5M,BGA,3,256,8DP,96,90,175836528,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-2D-3L,3,20000,FE00,No,PP-C00246,PP-R00246,Y,External,Universal,2,B01
C21058,21058,SF-2181,SF-2181 120GB Samsung32 eMLC BGA 4xK9PFGD8U5M,Samsung,32,eMLC,K9PFGD8U5M,BGA,4,256,8DP,128,120,234441648,,,,,,,No,Yes,Beta2,MP1,2Q-2C-2D-4L,3,20000,FE00,No,PP-C00247,PP-R00247,Y,External,Universal,2,B01
C21059,21059,SF-2181,SF-2181 160GB Samsung32 eMLC BGA 6xK9PFGD8U5M,Samsung,32,eMLC,K9PFGD8U5M,BGA,6,256,8DP,192,160,312581808,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-2D-3L,3,20000,FE00,No,PP-C00248,PP-R00248,Y,External,Universal,2,B01
C21060,21060,SF-2181,SF-2181 180GB Samsung32 eMLC BGA 6xK9PFGD8U5M,Samsung,32,eMLC,K9PFGD8U5M,BGA,6,256,8DP,192,180,351651888,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-2D-3L,3,20000,FE00,No,PP-C00248,PP-R00248,Y,External,Universal,2,B01
C21061,21061,SF-2181,SF-2181 240GB Samsung32 eMLC BGA 8xK9PFGD8U5M,Samsung,32,eMLC,K9PFGD8U5M,BGA,8,256,8DP,256,240,468862128,,,,,,,No,Yes,Beta2,MP1,2Q-4C-2D-4L,3,20000,FE00,No,PP-C00249,PP-R00249,Y,External,Universal,2,B01
C21062,21062,SF-2181,SF-2181 24GB Intel25 ccMLC TSOP 3xJS29F64G08ACME2 (RAISE OFF),Intel,25,ccMLC,JS29F64G08ACME2,TSOP,3,64,SDP,24,24,46905264,,,,,,,No,No,Beta2,MP1,1Q-1C-1D-3L,3,20000,FE00,No,PP-C00419,PP-R00419,Y,External,Universal,0,B01
C21063,21063,SF-2181,SF-2181 32GB Intel25 ccMLC TSOP 4xJS29F64G08ACME2 (RAISE OFF),Intel,25,ccMLC,JS29F64G08ACME2,TSOP,4,64,SDP,32,32,62533296,,,,,,,No,No,Beta2,MP1,1Q-1C-1D-4L,3,20000,FE00,No,PP-C00420,PP-R00420,Y,External,Universal,0,B01
C21064,21064,SF-2181,SF-2181 48GB Intel25 ccMLC TSOP 6xJS29F64G08ACME2 (RAISE OFF),Intel,25,ccMLC,JS29F64G08ACME2,TSOP,6,64,SDP,48,48,93789360,,,,,,,No,No,Beta2,MP1,2Q-1C-1D-3L,3,20000,FE00,No,PP-C00421,PP-R00421,Y,External,Universal,0,B01
C21065,21065,SF-2181,SF-2181 64GB Intel25 ccMLC TSOP 8xJS29F64G08ACME2 (RAISE OFF),Intel,25,ccMLC,JS29F64G08ACME2,TSOP,8,64,SDP,64,64,125045424,,,,,,,No,No,Beta2,MP1,2Q-1C-1D-4L,3,20000,FE00,No,PP-C00422,PP-R00422,Y,External,Universal,0,B01
C21066,21066,SF-2181,SF-2181 96GB Intel25 ccMLC TSOP 12xJS29F64G08ACME2 (RAISE OFF),Intel,25,ccMLC,JS29F64G08ACME2,TSOP,12,64,SDP,96,96,187557552,,,,,,,No,No,Beta2,MP1,2Q-2C-1D-3L-S,3,20000,FE00,No,PP-C00487,PP-R00487,Y,External,Universal,0,B01
C21067,21067,SF-2181,SF-2181 128GB Intel25 ccMLC TSOP 16xJS29F64G08ACME2 (RAISE OFF),Intel,25,ccMLC,JS29F64G08ACME2,TSOP,16,64,SDP,128,128,250069680,,,,,,,No,No,Beta2,MP1,2Q-2C-1D-4L-S,3,20000,FE00,No,PP-C00488,PP-R00488,Y,External,Universal,0,B01
